rent_price,house_area,year_from_built,distance,built_date,balcony_area,house_structure,floor,total_floor
134000.0,43.350081854662605,14,840.0,2008-04-01,0.0,RC,9.0,14.0
58000.0,13.506488385366284,34,440.0,1988-03-01,0.0,RC,9.0,10.0
130000.0,40.3403489255687,11,720.0,2011-02-01,0.0,RC,3.0,10.0
117000.0,28.801776484257473,11,560.0,2011-11-01,0.0,RC,13.0,14.0
59000.0,11.012677634875992,31,480.0,1991-01-01,0.0,鉄骨,3.0,5.0
83000.0,20.92701581117486,10,1080.0,2012-09-01,0.0,鉄骨,3.0,3.0
117000.0,46.64616755917294,32,720.0,1990-09-01,0.0,RC,5.0,9.0
103000.0,36.288955198228685,30,760.0,1992-06-01,0.0,鉄骨,2.0,6.0
88000.0,16.532438657347353,7,520.0,2015-08-01,2.0,鉄骨,8.0,10.0
147000.0,44.14945787965689,14,840.0,2008-10-01,0.0,RC,5.0,8.0
70000.0,23.258835890999748,48,400.0,1974-02-01,0.0,RC,5.0,5.0
76000.0,23.108256942187438,8,560.0,2014-09-01,0.0,鉄骨,2.0,4.0
93600.0,29.662793978070678,21,320.0,2001-01-01,0.0,RC,6.0,10.0
91000.0,25.91874351891086,14,1480.0,2008-05-01,0.0,RC,5.0,10.0
102000.0,24.235041283513834,9,560.0,2013-02-01,0.0,RC,11.0,15.0
66000.0,25.26699144424554,40,720.0,1982-11-01,0.0,鉄骨,4.0,5.0
133000.0,59.22791358670902,41,880.0,1981-06-01,0.0,RC,8.0,10.0
99000.0,24.655028294964495,16,320.0,2006-10-01,0.0,RC,8.0,12.0
78000.0,21.660078292590523,15,1040.0,2006-12-01,0.0,RC,6.0,12.0
63000.0,12.283728174483658,18,760.0,2004-05-01,0.0,鉄骨,2.0,4.0
103000.0,22.951447538440966,2,640.0,2020-01-01,0.0,RC,3.0,9.0
163000.0,42.47274055473515,13,360.0,2009-04-01,0.0,RC,6.0,28.0
82000.0,25.920862595830815,16,760.0,2006-02-01,0.0,RC,2.0,7.0
67000.0,27.4073085058963,52,400.0,1970-02-01,0.0,RC,4.0,4.0
88500.0,23.34457570185037,22,480.0,2000-05-01,0.0,RC,6.0,10.0
148000.0,45.81330927079529,14,400.0,2008-02-01,0.0,RC,12.0,15.0
101000.0,39.6329484201481,29,800.0,1993-04-01,0.0,RC,3.0,6.0
113000.0,31.456923179860272,15,680.0,2007-11-01,0.0,RC,5.0,13.0
191000.0,30.090266741204275,4,400.0,2018-11-01,0.0,RC,12.0,14.0
70000.0,22.566768300681648,7,880.0,2015-09-01,0.0,RC,5.0,5.0
116000.0,35.404756637135506,4,1120.0,2017-12-01,0.0,RC,5.0,5.0
67000.0,20.544535718114858,30,1360.0,1992-02-01,0.0,RC,7.0,12.0
103000.0,22.350442293117432,18,680.0,2004-02-01,0.0,RC,2.0,9.0
187000.0,60.31730728526733,17,600.0,2005-09-01,0.0,RC,4.0,9.0
70000.0,16.276803392974635,32,840.0,1990-03-01,0.0,鉄骨,2.0,5.0
102000.0,46.35311946942288,25,480.0,1997-03-01,0.0,RC,2.0,10.0
81000.0,27.77179085442241,24,320.0,1997-12-01,0.0,RC,5.0,8.0
88000.0,17.378748566785085,14,720.0,2008-08-01,0.0,RC,9.0,14.0
145000.0,29.095813543146534,14,440.0,2008-03-01,0.0,RC,5.0,15.0
69000.0,22.978347885516662,35,280.0,1987-06-01,0.0,RC,3.0,7.0
203000.0,60.218118839073654,17,560.0,2005-09-01,0.0,RC,11.0,13.0
149000.0,49.6051528847267,11,800.0,2011-11-01,0.0,RC,6.0,7.0
102000.0,36.49776190111875,31,600.0,1990-12-01,0.0,鉄骨,5.0,8.0
100000.0,39.06612419358861,13,640.0,2008-12-01,0.0,RC,4.0,10.0
81000.0,25.18184356065662,34,440.0,1988-01-01,0.0,鉄骨,4.0,5.0
95200.0,31.682659922134984,9,760.0,2013-10-01,0.0,RC,5.0,7.0
117500.0,37.00380841213726,9,840.0,2013-11-01,0.0,鉄骨,1.0,3.0
97000.0,23.135495829405535,15,840.0,2006-12-01,0.0,RC,2.0,12.0
86000.0,21.877002604143332,18,280.0,2004-11-01,0.0,RC,4.0,11.0
171000.0,36.42426894869734,3,1040.0,2018-12-01,0.0,RC,11.0,13.0
81000.0,24.516992737198333,13,480.0,2009-05-01,0.0,鉄骨,2.0,3.0
71000.0,12.758072112994665,35,440.0,1987-03-01,0.0,RC,3.0,5.0
78000.0,15.979959118286457,27,1240.0,1995-04-01,0.0,RC,9.0,10.0
103800.0,27.710961993776003,16,280.0,2006-06-01,0.0,RC,5.0,10.0
97000.0,22.666056119391577,9,680.0,2013-09-01,0.0,RC,5.0,7.0
105000.0,45.85350659063693,45,1080.0,1977-09-01,0.0,RC,3.0,5.0
78000.0,24.261673293350913,14,120.0,2008-01-01,0.0,RC,4.0,15.0
174000.0,60.34186456822651,25,760.0,1997-08-01,17.79,RC,7.0,11.0
70000.0,21.155604983899657,27,320.0,1995-01-01,0.0,鉄骨,3.0,5.0
172000.0,44.35062212956061,13,440.0,2009-03-01,0.0,RC,25.0,28.0
110000.0,31.397531855084914,16,320.0,2006-04-01,0.0,RC,6.0,10.0
161000.0,37.57918102498987,13,1040.0,2009-04-01,0.0,RC,6.0,7.0
79000.0,23.96048505848735,29,760.0,1993-01-01,0.0,RC,3.0,12.0
113000.0,19.297668734071124,3,680.0,2019-11-01,0.0,RC,15.0,15.0
88000.0,26.654117921604826,8,1040.0,2014-08-01,0.0,RC,3.0,7.0
166000.0,36.708498479808604,18,920.0,2004-10-01,0.0,RC,3.0,14.0
98000.0,30.677694242971103,14,120.0,2008-03-01,0.0,RC,8.0,15.0
151000.0,49.31897880999124,15,400.0,2007-05-01,0.0,RC,13.0,14.0
173000.0,25.423663857293835,1,640.0,2021-03-01,0.0,RC,3.0,9.0
72800.0,16.859309348285468,15,1200.0,2006-12-01,0.0,RC,3.0,8.0
105500.0,60.23960090852857,46,840.0,1976-08-01,5.5,RC,3.0,6.0
117000.0,30.490266340415452,34,640.0,1988-02-01,0.0,その他,9.0,10.0
89000.0,40.185393148943945,25,400.0,1997-06-01,0.0,鉄骨,5.0,8.0
181000.0,46.51242247587433,16,960.0,2006-04-01,0.0,RC,9.0,14.0
139000.0,41.649289150747336,26,600.0,1996-04-01,0.0,RC,8.0,9.0
82000.0,22.438902912475754,38,840.0,1984-04-01,0.0,RC,3.0,5.0
87000.0,21.225134146822924,15,520.0,2007-11-01,0.0,RC,2.0,10.0
90000.0,34.45495506584659,11,760.0,2010-12-01,0.0,RC,2.0,5.0
114000.0,23.598651835861737,10,880.0,2012-04-01,0.0,RC,6.0,7.0
93000.0,24.36714194127037,1,800.0,2021-05-01,0.0,RC,2.0,9.0
100000.0,25.299127040739275,16,600.0,2006-07-01,0.0,RC,6.0,7.0
141000.0,33.23500561757569,3,680.0,2019-09-01,0.0,RC,6.0,7.0
79000.0,27.781741246682873,30,1240.0,1991-12-01,0.0,RC,5.0,5.0
179000.0,62.98892343385585,27,840.0,1995-11-01,0.0,RC,2.0,11.0
82000.0,20.303441260334658,15,1000.0,2007-05-01,0.0,RC,4.0,10.0
104500.0,31.766533480106546,8,680.0,2014-03-01,0.0,RC,4.0,13.0
76000.0,27.202879067670633,35,1000.0,1987-02-01,0.0,RC,4.0,5.0
174000.0,25.15256781320285,10,2200.0,2011-12-01,0.0,RC,5.0,6.0
74000.0,13.293314634121064,37,440.0,1985-05-01,0.0,RC,4.0,5.0
156000.0,52.87782799277281,14,600.0,2008-03-01,0.0,RC,9.0,14.0
98000.0,19.25360187030051,15,200.0,2007-01-01,0.0,RC,8.0,12.0
164500.0,48.396712663537976,13,760.0,2009-02-01,0.0,RC,5.0,8.0
120000.0,33.82025658490607,33,440.0,1989-01-01,0.0,RC,6.0,6.0
100000.0,29.414930072977608,15,400.0,2007-04-01,4.41,RC,9.0,11.0
117000.0,51.881276947532804,31,760.0,1991-06-01,0.0,RC,6.0,9.0
89500.0,19.367909844060073,17,200.0,2005-04-01,0.0,RC,5.0,14.0
150000.0,56.478209703120605,39,200.0,1983-09-01,0.0,RC,2.0,10.0
76000.0,16.903192468951495,13,760.0,2009-03-01,0.0,鉄骨,3.0,6.0
83000.0,32.04994291437998,11,760.0,2011-08-01,0.0,RC,2.0,6.0
68000.0,18.354225156787965,24,320.0,1998-01-01,0.0,RC,3.0,6.0
147000.0,50.945247339993365,14,360.0,2008-01-01,0.0,RC,3.0,15.0
85000.0,26.026467168863803,16,680.0,2005-12-01,0.0,RC,2.0,7.0
96500.0,35.46250179641143,13,440.0,2009-04-01,0.0,RC,7.0,10.0
80000.0,31.530635654447202,49,800.0,1973-10-01,0.0,RC,4.0,4.0
92500.0,28.565426423932962,8,600.0,2014-04-01,0.0,RC,4.0,13.0
86000.0,31.648832422523878,8,1000.0,2014-09-01,0.0,RC,2.0,7.0
70000.0,18.27524531543337,60,1280.0,1962-01-01,0.0,RC,4.0,4.0
72000.0,15.67991433105742,28,1040.0,1994-09-01,0.0,RC,4.0,10.0
122000.0,33.81528509112258,19,600.0,2003-03-01,0.0,RC,4.0,10.0
96000.0,27.37596964121494,6,360.0,2016-03-01,0.0,鉄骨,2.0,5.0
69000.0,19.108809738695335,18,200.0,2004-10-01,0.0,鉄骨,1.0,6.0
107000.0,21.647867136426363,2,800.0,2020-04-01,0.0,RC,9.0,15.0
78000.0,15.212399030881993,37,360.0,1985-06-01,0.0,RC,4.0,5.0
52000.0,16.105592685935225,34,800.0,1988-07-01,0.0,RC,10.0,12.0
123000.0,28.60276690669584,13,560.0,2009-07-01,0.0,鉄骨,6.0,6.0
85000.0,21.066881246276832,15,440.0,2007-08-01,0.0,RC,3.0,13.0
98000.0,32.77219180377419,14,520.0,2008-01-01,0.0,RC,7.0,8.0
127000.0,51.288501918382295,30,800.0,1992-08-01,0.0,RC,5.0,13.0
192000.0,71.58000536681486,15,400.0,2007-11-01,0.0,RC,3.0,15.0
68000.0,23.75436616866348,38,760.0,1984-05-01,0.0,鉄骨,2.0,4.0
125000.0,24.145705093304795,3,880.0,2019-11-01,0.0,RC,7.0,8.0
64000.0,19.30221738531779,33,520.0,1989-08-01,0.0,RC,4.0,4.0
94000.0,21.933432380346805,18,280.0,2004-06-01,0.0,RC,10.0,12.0
99500.0,22.50903975132666,5,960.0,2016-12-01,0.0,RC,1.0,7.0
87000.0,17.48008664646703,18,360.0,2004-09-01,4.25,RC,11.0,12.0
95000.0,31.3992774931504,9,280.0,2012-12-01,0.0,RC,4.0,13.0
64000.0,34.661996542132336,29,880.0,1993-01-01,0.0,鉄骨,2.0,3.0
182000.0,59.07690671015102,13,480.0,2009-01-01,0.0,RC,2.0,28.0
91500.0,24.25161543118938,9,840.0,2013-02-01,3.5,RC,5.0,13.0
73000.0,19.008046283743923,26,800.0,1996-11-01,0.0,鉄骨,3.0,6.0
205000.0,41.144630070477454,1,400.0,2021-05-01,0.0,RC,13.0,14.0
74000.0,22.039910060442942,7,720.0,2015-02-01,0.0,鉄骨,5.0,5.0
90000.0,25.189328868562882,10,880.0,2012-04-01,0.0,RC,4.0,5.0
63000.0,13.163636332784945,19,400.0,2003-04-01,0.0,RC,2.0,4.0
82600.0,16.724535634384353,13,800.0,2009-02-01,0.0,RC,5.0,8.0
202000.0,44.76915387481605,10,840.0,2012-05-01,0.0,RC,7.0,7.0
128000.0,25.417380138649275,13,400.0,2009-04-01,0.0,RC,15.0,28.0
72000.0,19.858113471560753,29,840.0,1993-10-01,0.0,RC,4.0,7.0
91500.0,21.767151851773434,10,440.0,2012-04-01,0.0,RC,6.0,10.0
85000.0,24.758190011303284,32,600.0,1990-05-01,0.0,鉄骨,10.0,10.0
160000.0,31.68794681988962,7,920.0,2015-11-01,0.0,RC,6.0,7.0
82000.0,38.71613709778374,40,920.0,1982-03-01,0.0,RC,2.0,8.0
145000.0,57.68121768295204,17,1120.0,2004-12-01,0.0,RC,3.0,9.0
153500.0,50.04750227723907,6,960.0,2016-02-01,0.0,RC,4.0,6.0
156000.0,32.42522833278785,16,800.0,2006-11-01,0.0,RC,8.0,8.0
75000.0,18.07352851625165,20,760.0,2002-04-01,0.0,鉄骨,2.0,4.0
69000.0,18.127110408339796,31,1200.0,1991-10-01,0.0,RC,5.0,5.0
97000.0,26.064077186514744,15,400.0,2007-04-01,0.0,RC,3.0,11.0
154000.0,58.16166427762032,8,880.0,2014-05-01,0.0,RC,6.0,7.0
99000.0,22.88814453728123,10,600.0,2012-09-01,3.24,RC,8.0,14.0
70000.0,9.882466060341905,29,800.0,1993-03-01,0.0,RC,4.0,12.0
95000.0,33.667177769647466,27,600.0,1995-06-01,0.0,RC,4.0,11.0
108000.0,20.798236166299105,4,480.0,2018-01-01,0.0,RC,4.0,13.0
87000.0,27.162320172197393,8,520.0,2014-02-01,0.0,RC,5.0,7.0
99000.0,24.947227465431215,9,600.0,2013-05-01,0.0,RC,5.0,6.0
196000.0,60.32296488850253,1,1219.0,2021-03-01,0.0,RC,5.0,8.0
127500.0,28.462774712335428,1,720.0,2021-08-01,0.0,RC,3.0,6.0
151000.0,27.510128957640863,3,920.0,2019-05-01,0.0,RC,6.0,9.0
85000.0,24.786203845653414,16,280.0,2006-06-01,0.0,RC,12.0,14.0
133000.0,27.86457236393279,14,520.0,2008-02-01,0.0,RC,6.0,14.0
160000.0,59.723513473675375,6,360.0,2015-12-01,0.0,RC,5.0,10.0
199000.0,52.93038520980226,10,840.0,2012-03-01,0.0,RC,7.0,7.0
111000.0,27.532103985531116,8,600.0,2014-05-01,0.0,RC,11.0,13.0
76000.0,19.292980034596997,8,520.0,2014-08-01,0.0,鉄骨,1.0,4.0
149000.0,56.9053507044363,28,600.0,1994-03-01,0.0,RC,4.0,6.0
140000.0,46.129771567442255,43,760.0,1978-12-01,0.0,RC,2.0,6.0
112000.0,54.46939410634939,35,360.0,1986-12-01,0.0,鉄骨,5.0,5.0
83000.0,19.15571296949377,24,240.0,1998-03-01,0.0,鉄骨,3.0,3.0
67000.0,10.315734430577487,22,200.0,2000-04-01,0.0,RC,7.0,9.0
80000.0,23.7138433264487,13,800.0,2008-12-01,0.0,RC,5.0,9.0
120000.0,42.75398216898343,25,800.0,1997-11-01,0.0,RC,3.0,11.0
89000.0,28.55554440203708,41,640.0,1981-01-01,0.0,RC,2.0,6.0
154000.0,24.316229657292745,14,400.0,2008-03-01,0.0,RC,14.0,15.0
156000.0,31.391933957380175,9,720.0,2013-09-01,5.0,RC,12.0,14.0
94000.0,18.98533348311482,14,160.0,2007-12-01,0.0,RC,4.0,15.0
91000.0,24.810227460039666,24,320.0,1998-02-01,0.0,RC,4.0,8.0
67000.0,15.09914004462845,35,240.0,1987-02-01,0.0,鉄骨,6.0,7.0
103000.0,23.639962681826063,15,840.0,2007-03-01,0.0,RC,4.0,8.0
76000.0,20.943840743699457,22,600.0,2000-11-01,0.0,RC,1.0,6.0
84000.0,22.948992460035218,13,920.0,2009-06-01,0.0,鉄骨,3.0,3.0
85000.0,17.848101891024605,14,760.0,2008-10-01,0.0,RC,9.0,9.0
106000.0,36.25819650916022,35,120.0,1987-02-01,0.0,鉄骨,4.0,7.0
196000.0,80.50991060444902,18,680.0,2004-01-01,0.0,RC,5.0,9.0
110000.0,23.917276415165382,18,760.0,2004-02-01,0.0,RC,4.0,9.0
76000.0,22.706379360827974,14,680.0,2008-10-01,2.0,RC,9.0,14.0
91000.0,33.35675678914612,7,680.0,2015-08-01,0.0,RC,3.0,7.0
152000.0,62.287269620843325,26,1000.0,1996-01-01,0.0,RC,5.0,8.0
67000.0,17.81565642467026,21,240.0,2001-10-01,0.0,鉄骨,2.0,7.0
66000.0,18.41480840999933,38,680.0,1984-05-01,0.0,RC,1.0,4.0
94000.0,29.910844583393654,18,640.0,2004-11-01,0.0,RC,8.0,12.0
110000.0,30.035318495691886,3,760.0,2018-12-01,0.0,RC,11.0,11.0
99000.0,32.82039486064484,55,400.0,1967-09-01,0.0,RC,2.0,5.0
139000.0,33.86003701412205,14,480.0,2008-02-01,0.0,RC,3.0,15.0
150000.0,60.72741022915203,30,680.0,1991-12-01,0.0,鉄骨,5.0,5.0
151000.0,37.8100617466425,6,840.0,2016-02-01,0.0,RC,8.0,9.0
64000.0,25.686861028477647,52,600.0,1970-02-01,0.0,RC,4.0,6.0
115000.0,30.55460506229085,17,640.0,2005-06-01,0.0,RC,7.0,9.0
158500.0,47.15535270824965,4,480.0,2018-01-01,4.1,RC,10.0,11.0
68000.0,25.47486101027406,42,600.0,1980-06-01,0.0,RC,2.0,6.0
68000.0,23.374366741997516,33,480.0,1989-11-01,0.0,RC,2.0,10.0
99000.0,38.506816161820204,15,1120.0,2007-08-01,0.0,RC,10.0,13.0
78000.0,30.158223906838476,18,2160.0,2004-09-01,0.0,鉄骨,5.0,9.0
97000.0,23.357584441549168,14,640.0,2008-01-01,0.0,RC,2.0,14.0
72000.0,28.107316393759987,38,560.0,1984-01-01,0.0,鉄骨,4.0,4.0
91000.0,31.570886465199575,33,1000.0,1989-04-01,0.0,RC,5.0,6.0
64000.0,13.363976063604529,22,280.0,2000-04-01,0.0,RC,7.0,9.0
110000.0,41.11877094476009,40,640.0,1982-05-01,0.0,RC,3.0,4.0
82000.0,17.906736246785613,16,280.0,2006-08-01,0.0,RC,9.0,14.0
104000.0,21.476257343511975,13,1160.0,2009-06-01,0.0,RC,6.0,7.0
88500.0,28.04117762181479,5,800.0,2016-12-01,0.0,鉄骨,3.0,7.0
66000.0,23.182607662538395,39,280.0,1983-03-01,0.0,RC,3.0,4.0
117000.0,17.484734296038702,14,480.0,2008-01-01,0.0,RC,13.0,15.0
100000.0,32.28416565047704,9,760.0,2013-07-01,0.0,RC,6.0,9.0
127000.0,26.82139094633292,24,640.0,1998-02-01,0.0,RC,5.0,7.0
217000.0,61.14811123019433,2,520.0,2020-03-01,0.0,RC,13.0,13.0
285000.0,86.87196905868367,16,520.0,2006-04-01,7.27,RC,16.0,45.0
79000.0,17.3809442434855,19,560.0,2002-12-01,0.0,RC,3.0,8.0
100000.0,23.596773152958136,38,520.0,1984-06-01,0.0,RC,3.0,5.0
105000.0,60.72639510532938,44,560.0,1978-05-01,0.0,RC,5.0,8.0
88500.0,19.084877545049917,26,440.0,1995-12-01,0.0,RC,7.0,10.0
83000.0,28.39932577647648,16,520.0,2006-07-01,0.0,RC,4.0,7.0
80000.0,24.770069366874523,16,1160.0,2005-12-01,0.0,RC,2.0,8.0
194000.0,73.13827645175316,11,560.0,2011-09-01,0.0,RC,7.0,14.0
162000.0,42.13591928563624,14,440.0,2008-01-01,0.0,RC,13.0,13.0
74000.0,18.466222495034025,30,920.0,1992-06-01,0.0,RC,9.0,12.0
91000.0,23.62533176696963,14,480.0,2008-01-01,0.0,RC,6.0,15.0
56000.0,16.567222247131077,40,440.0,1982-08-01,0.0,RC,4.0,5.0
162000.0,42.89779776786247,6,720.0,2016-02-01,0.0,RC,6.0,7.0
122000.0,35.332988652338585,9,760.0,2013-02-01,0.0,RC,7.0,9.0
106000.0,26.71626514154326,14,240.0,2008-02-01,0.0,RC,9.0,15.0
61000.0,23.704452768087403,29,760.0,1993-06-01,0.0,鉄骨,3.0,4.0
61000.0,17.490472361597597,33,720.0,1989-09-01,0.0,RC,7.0,11.0
119000.0,51.50085228741868,22,600.0,2000-10-01,0.0,鉄骨,4.0,5.0
144000.0,30.847715422505694,11,640.0,2011-04-01,0.0,RC,11.0,12.0
140000.0,49.998601178760616,9,640.0,2013-01-01,0.0,RC,6.0,10.0
145000.0,42.34911444577546,5,600.0,2017-03-01,0.0,RC,7.0,11.0
180000.0,29.40439784304105,1,720.0,2021-01-01,4.0,RC,12.0,14.0
90000.0,26.896676623812056,21,480.0,2001-04-01,0.0,RC,7.0,10.0
121000.0,29.99646345618368,17,520.0,2005-07-01,0.0,RC,7.0,9.0
89000.0,16.634579523985447,11,760.0,2010-12-01,2.66,RC,6.0,8.0
80000.0,17.915757719737762,18,560.0,2004-01-01,0.0,RC,11.0,12.0
95000.0,19.562001635322186,5,840.0,2017-06-01,0.0,RC,5.0,9.0
162000.0,42.64607299006396,7,560.0,2015-03-01,0.0,RC,2.0,14.0
85000.0,21.66136693622531,15,720.0,2007-02-01,0.0,RC,8.0,10.0
130500.0,43.60864407705598,11,960.0,2011-03-01,0.0,RC,6.0,12.0
121000.0,23.027495098637573,17,640.0,2005-07-01,0.0,RC,6.0,9.0
116000.0,76.35172029723012,46,600.0,1976-01-01,0.0,RC,2.0,8.0
116000.0,33.71259554894702,19,800.0,2003-09-01,0.0,RC,4.0,6.0
90000.0,20.946937364514714,17,720.0,2005-03-01,0.0,RC,10.0,12.0
133500.0,53.03136807341343,4,510.0,2018-06-01,0.0,RC,3.0,11.0
162000.0,30.869306998002617,0,640.0,2021-12-01,0.0,RC,5.0,9.0
106000.0,37.23631694717473,17,600.0,2004-12-01,0.0,鉄骨,8.0,11.0
103000.0,26.328834421093113,24,360.0,1997-12-01,0.0,RC,9.0,10.0
116000.0,37.11036610496799,44,480.0,1978-06-01,0.0,RC,3.0,8.0
68000.0,15.908851798969692,35,280.0,1987-09-01,0.0,RC,6.0,9.0
81000.0,46.57837236268833,26,1120.0,1996-11-01,0.0,RC,2.0,7.0
105000.0,22.98310410076117,18,520.0,2003-12-01,0.0,RC,4.0,12.0
86500.0,17.421467895353988,14,840.0,2008-07-01,0.0,RC,9.0,14.0
64000.0,16.244946979148946,22,360.0,2000-03-01,0.0,RC,5.0,9.0
201000.0,41.37330942374929,15,640.0,2007-03-01,0.0,RC,4.0,11.0
117000.0,32.33569703701199,9,560.0,2013-08-01,0.0,RC,4.0,6.0
76000.0,19.899869063818816,21,760.0,2001-04-01,0.0,鉄骨,2.0,4.0
80000.0,24.421103011628897,29,640.0,1993-04-01,0.0,RC,9.0,12.0
102000.0,31.893187089322655,8,400.0,2014-02-01,0.0,RC,7.0,13.0
84500.0,21.998518648914317,15,880.0,2007-09-01,3.0,RC,2.0,7.0
68000.0,17.478190424413544,44,360.0,1978-01-01,0.0,RC,3.0,5.0
113000.0,35.60068590543082,18,720.0,2004-01-01,0.0,RC,9.0,12.0
64000.0,13.820716114004828,33,400.0,1989-01-01,0.0,鉄骨,4.0,5.0
95000.0,16.664936826478,2,560.0,2019-12-01,0.0,RC,8.0,13.0
108000.0,33.92872846214371,18,800.0,2004-03-01,0.0,RC,4.0,9.0
165000.0,46.36259872269927,17,600.0,2005-06-01,0.0,RC,3.0,9.0
56900.0,20.261276439682042,36,680.0,1986-01-01,0.0,RC,2.0,6.0
170000.0,43.23180588564769,16,1640.0,2006-01-01,0.0,RC,3.0,7.0
79000.0,22.539235500266056,25,440.0,1997-11-01,0.0,RC,7.0,7.0
139000.0,56.04836225546085,16,880.0,2006-01-01,0.0,RC,6.0,10.0
80000.0,13.56162100143638,15,960.0,2007-04-01,0.0,RC,6.0,7.0
91000.0,26.274844684906064,14,840.0,2008-04-01,3.0,RC,12.0,12.0
75000.0,21.798635447641836,48,120.0,1974-03-01,0.0,RC,3.0,5.0
112000.0,61.06499659773936,42,720.0,1980-05-01,0.0,RC,3.0,5.0
69000.0,22.304261016261286,14,840.0,2008-02-01,0.0,鉄骨,1.0,3.0
155000.0,35.10948675198752,9,880.0,2013-05-01,0.0,RC,5.0,7.0
82000.0,23.501691139041775,43,440.0,1978-12-01,0.0,RC,2.0,7.0
75000.0,25.424681532494294,45,400.0,1977-11-01,0.0,RC,4.0,5.0
136000.0,53.9161133160426,11,640.0,2011-03-01,0.0,鉄骨,8.0,10.0
106000.0,34.864535732823676,34,240.0,1988-05-01,0.0,RC,6.0,8.0
178000.0,53.00427821956692,15,720.0,2007-11-01,0.0,RC,9.0,14.0
162000.0,41.222931473072705,14,680.0,2008-01-01,0.0,RC,7.0,14.0
145000.0,29.46775630376477,7,640.0,2015-01-01,0.0,RC,3.0,9.0
126000.0,53.31602603073778,10,1680.0,2012-04-01,0.0,RC,6.0,8.0
71000.0,17.31933073834641,34,480.0,1988-01-01,0.0,RC,4.0,12.0
181000.0,35.11754612873656,14,520.0,2008-01-01,0.0,RC,13.0,14.0
86500.0,25.670355742938895,15,480.0,2007-11-01,0.0,RC,6.0,10.0
64000.0,22.550520849476463,42,1120.0,1979-12-01,0.0,鉄骨,3.0,4.0
153000.0,43.84687323693694,14,1000.0,2008-03-01,0.0,RC,5.0,11.0
76000.0,25.40200782119556,19,360.0,2003-02-01,0.0,RC,4.0,5.0
76000.0,14.12344335006679,42,440.0,1980-04-01,0.0,RC,4.0,11.0
126000.0,52.20114957567954,31,800.0,1991-01-01,0.0,RC,4.0,5.0
81000.0,21.088043521152244,32,560.0,1990-10-01,0.0,鉄骨,2.0,5.0
128000.0,33.436085597023954,6,440.0,2016-05-01,0.0,RC,9.0,10.0
80300.0,21.673896772521047,15,960.0,2007-07-01,0.0,RC,6.0,13.0
69000.0,13.467579254280821,32,360.0,1990-01-01,0.0,RC,5.0,7.0
98000.0,32.997542487432156,17,480.0,2005-04-01,0.0,RC,5.0,11.0
106000.0,26.229105342771923,32,560.0,1989-12-01,0.0,鉄骨,1.0,6.0
106000.0,21.70210203256206,9,1000.0,2013-06-01,0.0,RC,4.0,7.0
112000.0,28.8706505850431,3,720.0,2019-05-01,0.0,RC,2.0,7.0
268000.0,91.86580626446826,13,440.0,2009-05-01,0.0,RC,25.0,28.0
94000.0,26.503096283231425,9,840.0,2013-05-01,0.0,RC,6.0,9.0
93000.0,19.689366273238143,6,400.0,2016-05-01,0.0,鉄骨,2.0,5.0
86000.0,36.22527708959171,43,440.0,1979-10-01,0.0,RC,5.0,5.0
71000.0,17.798877469476437,21,160.0,2001-09-01,0.0,鉄骨,5.0,7.0
66000.0,16.82299708805488,33,680.0,1989-09-01,0.0,RC,3.0,11.0
162000.0,41.81766684470441,15,520.0,2007-10-01,3.99,RC,4.0,14.0
98000.0,29.372861695675702,14,640.0,2007-12-01,0.0,RC,9.0,14.0
96000.0,24.714118345359413,7,1200.0,2014-12-01,0.0,RC,6.0,7.0
151000.0,34.59624235065189,14,400.0,2007-12-01,0.0,RC,5.0,15.0
94000.0,25.715921810063527,15,880.0,2006-12-01,0.0,RC,2.0,8.0
235000.0,53.53250886404304,12,640.0,2010-11-01,0.0,RC,6.0,15.0
88000.0,26.399549981953477,14,480.0,2008-01-01,0.0,RC,15.0,15.0
88000.0,24.426639575776637,32,1680.0,1990-09-01,0.0,RC,2.0,8.0
74000.0,36.62139649308872,43,840.0,1979-11-01,0.0,RC,5.0,5.0
94000.0,21.31552438853374,15,1160.0,2006-12-01,0.0,鉄骨,8.0,8.0
77000.0,22.825109839710684,10,800.0,2012-09-01,0.0,鉄骨,2.0,3.0
94000.0,29.12153693081637,11,1440.0,2011-08-01,0.0,RC,5.0,6.0
160000.0,52.417044411019035,15,800.0,2006-12-01,0.0,RC,2.0,10.0
57000.0,12.299504267941536,40,400.0,1982-08-01,0.0,RC,4.0,5.0
93000.0,19.82432211091226,7,800.0,2015-02-01,0.0,RC,7.0,8.0
88000.0,19.303331143333203,18,600.0,2004-01-01,0.0,RC,7.0,12.0
187000.0,47.24585526535711,10,360.0,2012-05-01,0.0,RC,3.0,11.0
76000.0,20.815405653638763,48,760.0,1974-06-01,0.0,鉄骨,4.0,4.0
81000.0,18.631324235456276,13,800.0,2009-02-01,0.0,鉄骨,2.0,6.0
67000.0,17.828195638908326,31,1200.0,1991-09-01,0.0,RC,2.0,10.0
112000.0,23.227256408227458,4,440.0,2018-01-01,0.0,RC,5.0,12.0
77000.0,20.000253802398756,14,1200.0,2008-04-01,0.0,RC,4.0,8.0
155000.0,42.601498975050006,30,880.0,1992-09-01,0.0,RC,7.0,13.0
90000.0,20.12411465651448,15,1680.0,2007-11-01,0.0,RC,5.0,11.0
